"epci2018";"FAM_1";"FAM_3";"FOR_1";"FOR_2";"EMP_2";"EQU_2";"EQU_3";"EQU_4"
"200068948";12,7668280523507;6,79817622491423;68,5258964143426;61,8778997824758;76,5239252543754;35,1435221101629;10;15,4
"200068955";7,92546243898083;10,9683527449455;44,9892008639309;59,9670907175192;74,3328171169552;24,4252873563218;18;8,8
"200068963";8,37924948654881;8,81100534238055;36,1410897604633;56,4960555347414;79,4658639844649;16,2612925642808;22;17,7
"200068989";11,3156536728333;8,36531480176631;35,9763313609467;58,4197818697145;77,8074160831521;32,7242524916944;11;8,5
"200068997";13,538308672188;7,8429660639546;63,8059701492537;58,5019796240224;77,4457160116756;18,8185926404132;10;5,2
"200069003";11,6127904745078;7,3618431537304;100;67,6026879183242;57,8562238796371;43,8165438165438;9;40,6
"200069029";13,6088870079462;9,02688832638744;53,1870428422153;60,8277868421963;82,1991984759351;32,489972230793;7;0,400000000000006
"200069037";14,0363602966238;10,935411044447;47,714907508161;63,009290301336;81,043666695963;31,012445341406;11;3,5
"200069052";17,5578250296118;9,9661703218504;25,6120527306968;55,7926189391708;76,0588756108293;20,5410279531109;10;0,200000000000003
"200069060";11,088338247567;7,19142740401496;25,6120527306968;58,7358396421376;74,3430060600802;44,205495818399;18;1,8
"200069086";11,3714430668963;9,64474002686582;52,5164113785558;57,678786079107;85,7387333080686;33,8661338661339;16;5,40000000000001
"200069094";11,8777933104603;5,26279557427389;53,0357142857143;64,2437678391231;77,332292706461;49,5639534883721;12;20,3
"200069102";10,4554889854306;7,76603001208691;38,2743362831858;54,8316164049441;88,9335956132512;41,2811387900356;12;64,5
"200069110";16,0058254234508;8,35188257746305;35,4694485842027;46,8044273558974;76,8762739146537;18,064613984529;12;4
"200069128";11,1471825645743;5,39064926579954;38,2743362831858;53,7636944614917;89,808399376146;48,7046632124352;16;82,4
"200069136";15,0213376918485;3,43198941832729;38,2743362831858;49,2529656851358;87,0256703978664;24,5614035087719;7;76,5
"200069144";9,95668212744379;5,30251680565744;65;59,3736591517331;89,2850827046306;31,924882629108;7;44,1
"200069151";14,5105821124292;7,53318194901285;38,2743362831858;52,9444630030288;75,3982047180012;24,2587601078167;6;58,1
"200069169";10,3940721433259;5,70635914826497;34,7134502923977;58,4292549770052;90,3043841726996;31,9508448540707;15;46,4
"200069177";10,4871798847818;5,96282108933985;34,7134502923977;45,8362573785747;84,4189173524711;24,6774864752393;24;13,2
"200069185";12,3063173920454;5,80868926918955;65;56,3018168376596;79,7080215801769;45,6896551724138;9;22,5
"200069193";10,4893386121114;9,49765819431573;100;55,2302726807214;76,7299436682367;31,0207688908528;24;3,7
"200069227";10,9382542041475;6,59030587806307;59,6610169491525;65,479463210598;87,0809813082629;52,3758099352052;10;20,8
"200069235";10,4449811775702;13,7999631826366;64;63,8968933010174;81,2000346589837;56,020942408377;12;28,1
"200069250";18,3051401112226;9,13593916421877;51,5508441303494;60,737184746795;69,4882877755737;22,2715587754148;15;4,3
"200069268";8,41228425891736;8,43500168869269;38,2743362831858;51,8195972367003;80,6334505925192;41,6317991631799;10;43,4
"200069300";16,4875935477565;6,63009901288747;60,5334784975504;56,1584424089361;78,6044672508192;29,5371720116618;11;1,7
"200069383";11,727629437013;5,84060678581626;32,7526132404181;59,056179616519;83,0775314408755;24,8573757131214;6;13,3
"200069391";8,8160364039446;9,01539580927668;40,5405405405405;58,9201529737273;77,713864526751;23,3341714860448;13;8,09999999999999
"200069409";14,0763089919993;9,02453651541716;39,0159689253345;54,0827489292521;77,9268122447528;17,2294704528012;12;1,5
"200069417";12,4460810157202;6,42680094476381;100;59,7922518512034;81,7684080850649;36,0840210052513;17;11,3
"200069425";8,85601680192516;7,27381141544182;60;66,8215851116609;80,1518676547114;39,5445134575569;9;9,3
"200069433";13,9700493521756;10,6688020735044;51,5248796147673;71,7890216618236;85,640998510372;51,2738853503185;16;39,9
"200069441";10,1293405886713;6,41427758644143;64,2533936651584;67,6919038262083;83,2407584239401;26,1558784676354;19;22,1
"200069458";13,5122574369876;7,54509743825353;73,8578680203046;71,3670839699062;84,2158767804807;56,3513513513514;6;24,7
"200069482";11,1233074901044;9,81001737898668;64,6494156928214;56,4751719664218;80,4122505565108;64,4772117962466;21;25,4
"200069516";8,07700911252174;9,93497172992466;48,1305381456667;53,0646559569492;87,5579814958914;43,4567901234568;20;4
"200069524";10,2384155063764;10,2650487236138;48,1305381456667;61,6195685117172;78,1115912342497;36,7334547662416;20;18,4
"200069532";13,9147415429289;9,26527260544477;49,1268917345751;66,9788380140411;79,2827302941108;28,0185004868549;10;13,6
"200069540";8,0301193805846;7,66259415859051;32,876370887338;43,3810086133938;82,019769891939;33,3333333333333;23;8,2
"200069565";11,397639697353;7,66333545637256;39,8058252427184;47,6104145052869;76,2839696685051;49,6957403651116;27;38,8
"200069581";13,7245935064848;7,7802703462178;29,8872180451128;57,0728861615519;72,7867063757194;25,3648716658279;16;3,5
"200069599";12,0404092898649;6,67205440108848;15,5555555555556;61,6532013042248;66,4822339879925;60,1869158878505;12;24,5
"200069615";9,60857265464357;6,68160997391826;37,8947368421053;56,7365991900616;76,0599632340658;51,1904761904762;14;12,5
"200069623";13,2536891771007;8,20548072732917;54,2087542087542;63,1386950082557;79,2732901490065;34,9264705882353;8;14,4
"200069631";10,0009322436252;6,18852583116261;32,8007518796992;59,8853386435294;90,7356373003795;50,0444444444444;15;21,6
"200069649";13,4877213768147;5,91391870398509;47,8849407783418;61,3371500630042;72,8783992633262;45,1237263464338;12;8,2
"200069656";10,9243963748942;7,65066656347763;47,8849407783418;64,7293862844821;73,1058816166946;28,0846063454759;13;59,5
"200069664";12,2142961485083;6,76921239644092;58,732212160414;71,6670685591265;73,8258139615396;50,377358490566;14;61,6
"200069672";13,4049863061274;11,0259523152071;49,5256166982922;66,6392276240777;86,5007931051571;53,2642953624493;11;14,7
"200069698";11,3875045946286;6,49386042800371;27,906976744186;58,1073059804732;85,4026002127246;30,2263648468708;13;11,3
"200069722";10,422758978522;7,74185488417298;66,8711656441718;74,2261460899484;62,9826298978961;43,2885906040268;9;21,7
"200069730";11,654478024992;8,9725502601257;74,8322147651007;69,2561128290816;72,0611661498145;47,3594548551959;11;13,3
"200069748";8,11285761635824;7,65871588085302;30,6560392397302;60,7597814392229;91,1111211488854;37,96875;19;25,1
"200069755";10,6826482774138;7,09646943994938;44,8504983388704;63,6492351687571;85,4317766997815;38,8587937883713;14;17,1
"200069763";9,31241723101371;8,20840012195368;31,8777292576419;54,9959671188791;80,1035452112931;33,8681548657133;18;16,3
"200069821";12,7669272651033;9,72947845972027;61,8589743589744;67,1307108052778;79,2085293717605;32,3691460055096;10;9,59999999999999
"200069839";10,5318892338158;8,90903879936258;32,6633165829146;66,1729857362144;85,1933085430734;49,0663232453316;10;10,6
"200069847";9,2717129892248;10,0612837751384;32,2635135135135;62,083252470899;91,4520397935552;54,1125541125541;20;6,40000000000001
"200069854";14,7955406723489;7,89266799496761;31,8777292576419;47,5826694057853;72,3573819746549;15,7894736842105;8;3,3
"200069912";10,3867703517706;9,09355544222309;32,9923273657289;69,4960771082392;82,9488793102513;47,6718403547672;15;20,9
"200069953";11,255137996941;8,74721867942201;26,7148014440433;53,3366700210242;82,1476413240725;21,7736369910283;28;2,2
"200069961";11,7155407600669;8,38062870638535;25,7985257985258;69,7363676194948;73,8524925621663;22,2559433485078;9;8,5
"200069995";15,1566082403094;7,33960967108893;62,7249357326478;68,9950743227843;78,0790888699051;23,3496332518337;8;10,7
"200070035";11,8185196491521;6,92902161273628;32,520325203252;65,2512544688101;85,3783246047483;47,1281296023564;12;20,2
"200070043";11,3065778988372;6,0516803918994;45,6221198156682;66,905434680899;86,1623719604782;31,4804310833806;11;26
"200070068";10,6821104721678;8,96493274765439;66,8711656441718;66,5848611221084;79,670234410424;46,7144563918757;14;11,2
"200070092";15,7078521151648;8,33809019195015;46,4664310954064;62,0092045050151;74,5428228199823;24,7229791099001;14;4,7
"200070100";10,2891112403286;8,93900858249059;62,4242424242424;64,2401011140186;73,8586096875734;29,111266620014;12;5,90000000000001
"200070118";10,262087207865;10,2800584049104;39,9122807017544;55,8604494547017;74,3260157647775;26,6766020864382;19;1,59999999999999
"200070126";10,1465627234004;9,59956452426971;76,7337807606264;66,1871527548523;92,9146192751342;43,3681073025335;24;26,8
"200070142";10,8861368510619;8,97900783770629;47,8671586715867;65,6127543303613;78,0403952245442;36,1945636623748;17;17
"200070159";9,08395465962513;10,683744663709;26,7148014440433;63,1068756328039;90,678950296421;50,5725190839695;22;34,5
"200070167";10,1366605632166;9,69289716020763;100;67,5078861422731;81,0033609234738;50,5230125523013;12;19,8
"200070183";10,9375247581368;9,0199248813055;28,0193236714976;57,0244001706463;78,3971481424329;22,8319142226427;22;15,6
"200070233";6,87446949588676;11,1238724523673;47,9253112033195;55,9541262336078;73,7518874531381;11,5675990675991;14;3,90000000000001
"200070282";11,629008026279;6,46666561133711;35,5924792304329;63,991035810025;80,4460097724989;50,564617314931;9;28,1
"200070290";13,5773032856037;8,25263050984724;61,6071428571429;67,6869461566352;84,446357724646;23,9970824215901;28;3,8
"200070308";13,7403942947129;9,19020706989147;43,2065217391304;56,3732672453001;73,4979503262056;18,9481825212684;11;2,5
"200070316";9,70570739462818;5,37654294017677;46,4788732394366;72,8439890674915;81,7774526701495;24,5901639344262;7;15,9
"200070324";16,3444284714408;9,53312944751098;51,5248796147673;65,5890757097044;80,4231268676465;29,0126141800783;10;1,59999999999999
"200070332";9,85062971053495;7,02454551968951;37,0629370629371;72,0027434509193;88,9578734392753;44,6666666666667;11;31,5
"200070340";11,736568837795;6,41920268794511;60,8433734939759;54,3721582756441;70,5968540465166;20,4225352112676;2;28,7
"200070365";15,9344806955656;8,12643044572303;34,1059602649007;57,6133128335892;83,9874522138886;26,0765550239234;18;15,8
"200070373";10,2396439742023;7,91751550088808;67,2535211267606;69,6838940639036;78,6503128475374;42,7996781979083;7;14,4
"200070407";13,1783279241092;6,55523065384038;21,0619469026549;58,5730364927736;82,8358955386242;32,0440028388928;14;12,5
"200070431";11,8822299836578;8,61001658942338;23,9382239382239;56,4253394301918;76,3398942942876;21,0280373831776;12;6
"200070449";7,4658032148765;8,03283385000214;47,8671586715867;54,2348253608093;85,3009852418696;35,2047146401985;24;12,6
"200070464";11,7379519818643;6,54988333046307;60,8433734939759;59,0459219887819;82,7170752642364;19,0594059405941;5;11,4
"200070506";11,4670875967804;6,03158115166761;36,0590778097983;60,9712298488038;82,5057314192242;43,5462842242503;23;24,9
"200070514";13,4060982478654;5,77539677261031;30,3157894736842;61,6251488636283;66,9478422371324;34,0082159624413;9;2,40000000000001
"200070530";12,6848470036239;6,57059726966924;24,7457627118644;63,1969307715739;69,9484238976146;27,8846153846154;3;29,2
"200070548";8,49966176108788;7,7785152301781;46,4788732394366;66,8046263854033;79,8756682672649;46,6386554621849;8;4
"200070555";11,3562665565914;9,85023183678656;45,2196382428941;57,9852917019732;83,3670873223858;30,2873986735446;16;4,2
"200070563";12,6061417060393;9,97438376779091;72,2222222222222;55,9794363362713;77,6456979886738;27,483313702395;16;10,6
"200070571";10,1806395811128;5,9504030981902;54,8802946593002;63,0577857168552;87,1465085384161;23,2213438735178;15;8,09999999999999
"200070589";9,71876821556807;9,11301453412459;28,4651162790698;49,6783375747248;73,9991454404602;55,0108147080029;26;30,2
"200070647";14,3094497552026;6,74959073234537;50,4975124378109;61,1494724013587;77,9732911202201;28,4561049445005;9;2,7
"200070662";8,77464754519713;12,5002392870961;33,6734693877551;55,7528241212655;85,1021151267049;18,8663967611336;17;1,09999999999999
"200070670";10,9682846933228;10,4105018271202;44,8275862068966;64,659426528869;83,755377772613;28,7950987066031;10;4,90000000000001
"200070688";8,47083072338714;10,4905078819663;39,2338177014531;65,5861379691846;79,0118094545907;34,9888806523351;13;9,59999999999999
"200070712";13,3926608756011;7,27484949718063;26,7772511848341;66,4487137793629;72,9833918958833;21,4472994231778;13;19
"200070720";13,242905126436;5,13138265316473;29,8872180451128;60,5692711668793;79,3975275519919;25,9447674418605;10;17,2
"200070738";10,6970249951669;8,79860426317379;45,5078125;54,1996348126853;80,6846469287101;50,0413564929694;22;24,6
"200070746";14,0923369598628;6,60007805401948;55,8558558558559;64,6401796204391;78,6859465400608;27,8104575163399;14;2,3
"200070753";12,6905035932145;7,15558881815502;21,1206896551724;50,7735994321071;84,1653335840627;21,1802950737684;19;3,09999999999999
"200070761";10,5587285435607;5,28960740994382;48,5294117647059;63,4757171758993;86,8600248092395;40,4255319148936;6;41,5
"200070779";11,628777073558;8,79443216040701;47,3813020068527;49,4268584624044;86,4138508804758;22,2096956031567;25;8,5
"200070787";15,0462905330855;5,71672219169583;12,1428571428571;59,7734313007774;87,3628891456384;44,9481865284974;10;16,1
"200070795";12,2603467775295;6,62244133597991;59,4202898550725;58,3732725339703;85,4468553218294;80,8118081180812;11;31,6
"200070803";13,4153556099208;5,5354095876025;60,5334784975504;50,24905707274;87,0906258633012;63,5838150289017;21;16,3
"200070811";14,452894663524;4,37775958785594;12,0481927710843;54,1118936511324;74,5189892932534;45,8992805755396;8;17,2
"200070829";14,0024434524858;3,19655345577782;63,5782747603834;59,2598438975051;91,2395381076984;75,2411575562701;15;27
"200070845";15,0013840899392;8,50158813545272;64,4886363636364;64,8200471598871;83,6359160319636;28,0645161290323;17;0,5
"200070852";11,101260159685;9,28479983683232;53,7007874015748;51,5892011806007;88,1484227166352;32,7662721893491;26;30,6
"200070894";11,5451024378007;8,13132779988532;39,4067796610169;52,4189625072528;86,4479688359714;48,5932004689332;18;9,8
"200070902";11,6233798055975;10,3761808652354;23,8738738738739;63,8166019285699;85,0475275111237;41,0949868073879;20;11
"200070910";9,61404633882563;9,71187182216331;32,876370887338;61,8534113169247;66,0017536531679;33,1476323119777;21;31
"200070928";12,2914841203748;11,7112766574533;36,5500273373428;67,6128357384507;69,7797361183839;52,0499108734403;17;28
"200070936";10,6735251256118;8,05360708452668;100;65,7230073093688;82,0610546692108;53,1283138918346;13;17,9
"200070944";12,0489252085478;7,54658391850408;82,2888283378747;71,2142136340522;68,9220996542968;32,221379833207;12;1,40000000000001
"200070951";12,5249887676295;9,63060333118936;65,4867256637168;61,2007321503228;81,1723875882012;45,1178451178451;24;15,4
"200070969";10,445924445649;8,99740681352631;36,5500273373428;56,9176622513241;77,6960968849304;47,5888324873096;26;20,2
"200070977";14,3892041999894;10,3038347372411;40,4255319148936;69,773929513827;71,8617068924173;44,4679351656096;11;3,40000000000001
"200070985";13,4636812100007;9,95408970904507;100;72,7329171921509;69,6965029784186;39,4238683127572;10;11
"200070993";16,627909705974;8,50563795100136;35,9210526315789;67,4578609118774;83,1055013556169;29,9739357080799;7;3,5
"200071017";13,4331174465671;8,1032897066553;47,2972972972973;60,5616582838627;75,9281563975619;57,1428571428571;11;30,3
"200071025";13,2949089443179;4,99345958861956;54,8311990686845;48,9732209180156;74,1422869182625;25,5238095238095;13;38,3
"200071033";13,2588356847507;6,44649628713094;100;51,0821150930521;81,864324235517;38,7453874538745;10;16
"200071041";10,9211031719705;8,95116619969864;51,5508441303494;67,8802753040723;91,6541039904624;48,6159169550173;19;45,3
"200071058";12,7243928484715;6,39639049617094;51,2647554806071;55,4282800383082;90,2590306356274;17,2661870503597;20;21,9
"200071066";15,4427591763492;8,55920892630579;61,6492146596859;66,058615798708;75,3178907825591;27,0573870573871;10;9,8
"200071074";13,1687595168989;11,1000540402658;45,5855855855856;56,2663822744214;84,071720685065;25,3280839895013;23;5,7
"200071082";16,4512039123463;6,1027132175086;35,6828193832599;64,2771555628629;76,1691860451788;22,6775956284153;5;2,8
"200071116";17,2929951348096;7,50184465005213;37,8947368421053;55,5327939790452;70,896420810768;34,1580756013746;5;0,900000000000006
"200071140";13,2624956723527;7,33229964315203;28,3208020050125;59,3160893991273;81,1797762042999;25,5326344267839;6;13,6
"200071157";9,54840146870356;6,36730422864966;59,1891891891892;65,4051957403902;71,8022769995041;15,9693576900412;8;5,5
"200071165";11,1496812450102;5,37554210234173;55,8060879368658;62,348024272913;76,9359607460901;26,6666666666667;9;0
"200071173";10,8522869687403;6,94753185789633;42,245199409158;69,2084807529826;93,4768413377687;56,6037735849057;11;38
"200071181";10,9144186708013;8,44843077011159;36,5500273373428;63,6807712537006;90,2999740496629;56,2229697260932;20;20,2
"200071199";12,1684909620787;8,4390477200637;21,1206896551724;60,545871458855;88,5700443085585;33,7234820775421;21;20,2
"200071207";8,03283361675063;8,63408350682948;42,245199409158;57,4411499606315;81,3423097490162;67,7345537757437;10;32
"200071215";13,460527852657;5,08176563957158;34,7134502923977;65,2581112298471;68,253193887514;50,0770416024653;11;42,7
"200071223";12,3154524716417;8,71640397137285;88,4057971014493;65,4242899575728;91,9174359442863;39,6580253723111;29;32,1
"200071298";12,1932131503511;7,77743839450431;41,5705855651385;43,3856284083827;87,7180351277601;37,2146118721461;25;17,9
"200071314";13,5087248359685;7,79923961730096;41,5705855651385;43,9521640521954;86,8324603026569;31,0540069686411;26;15,8
"200071363";15,7925863762483;6,32505179696574;46,8287526427061;60,4976856524816;75,9811523837632;25,2118644067797;11;4,8
"200071371";9,20489936342476;9,31395973336133;43,2065217391304;59,5607430984875;70,9320030593853;27,6285046728972;13;4,90000000000001
"200071389";13,1914564227471;6,89798005836945;55,4945054945055;63,2936987736154;79,7582555656344;45,8355722729715;12;15,8
"200071405";13,3012532979905;10,7200986607946;59,2885375494071;58,3553587800655;84,7112471926705;24,6805111821086;18;21,7
"200071413";14,3036164614505;7,91874121565755;50,6616257088847;56,7310804647847;76,4612167847717;27,0954356846473;9;15,4
"200071454";17,3893329343889;10,4879548743436;33,5928809788654;56,5614414313567;67,2202348629695;22,007722007722;10;2,90000000000001
"200071470";10,1971683857026;7,31111077820634;71,4285714285714;69,7734331911519;85,6561025095528;39,5250212044105;12;25,8
"200071496";10,6378177099806;6,17511533811746;28,3208020050125;63,8472397726502;82,7246925589992;48,0218281036835;11;31,7
"200071504";9,97124348639332;7,42853497909477;44,4134078212291;71,4800621930208;93,0890078266516;36,2745098039216;10;8,90000000000001
"200071512";11,4575630135172;5,81267051281032;89,3939393939394;66,4971295408893;84,9963795752509;36,1513687600644;11;12
"200071520";8,62856101956753;7,66912564570924;35,6435643564356;69,9903258596115;76,7432762237614;40,1055408970976;12;22,7
"200071538";7,88086624155412;6,97627964818466;51,288529560384;64,2425347406452;75,9188632676301;26,3245033112583;17;15,6
"200071546";8,00767804124751;11,0018531072237;35,9183673469388;61,3537028287912;78,4564875161935;10,1937269372694;17;7
"200071553";7,53818021652561;10,956537065439;44,9892008639309;52,7742648518611;83,7546007248397;14,0059831384281;19;5,8
"200071579";10,3797355073925;7,10052867514819;36,6379310344828;70,5942824877229;80,475766929798;31,4789687924016;7;7,7
"200071587";10,6887883755969;6,90589917620215;63,2516703786192;64,91699203094;80,9270567891538;44,8368522072937;13;17
"200071595";11,6319021246528;7,71510678069102;33,1506849315069;58,5689334603086;84,7573808788354;56,0366361365529;10;5,2
"200071629";9,54993701207227;7,95293790456594;28,8389513108614;65,1082279808341;80,94434122144;13,0378096479791;10;1,40000000000001
"200071645";9,94820122253631;9,33732452400781;15;58,0327406506534;66,6917461032006;41,7218543046358;15;50,8
"200071652";9,09972905061756;6,40106424352772;56,8627450980392;63,4178183167816;95,5986676169941;80,1587301587302;10;43
"200071678";10,5391859399566;10,3597644688886;51,4079422382671;61,256383660562;72,7972515288658;9,33777154870357;7;5,40000000000001
"200071751";12,5791957404014;9,54417900553633;45,2196382428941;55,5337521691307;82,2811521495699;22,4498820754717;15;7,8
"200071769";11,9947483447728;11,0520883012318;51,1270491803279;61,3529058807351;89,2032517966562;43,7806072477963;17;29,9
"200071777";11,1232816887317;8,1435453635;51,5508441303494;69,1185086292724;92,1091831967118;47,3997028231798;14;35,5
"200071785";15,0543205019212;10,2488382216448;58,2677165354331;68,2076579143818;81,7506506058952;27,4345198119543;11;0,200000000000003
"200071819";9,69696562543251;3,89773864423039;37,5;68,339308080384;57,0142163562971;54,9348230912477;9;23,6
"200071827";16,2436126141587;6,58216176073675;35,5924792304329;55,9422833260253;77,9030387959359;21,3923132704859;13;3,40000000000001
"200071843";14,7425074503978;11,4248576144101;53,8636363636364;62,9357311969573;77,2016111421884;40,7559198542805;18;8
"200071850";14,3571689508986;10,0745597634137;46,7181467181467;64,8491970328767;76,8126774099907;43,0639324487334;20;13,1
"200071868";8,45616229543228;13,4921175627287;44,9892008639309;58,147816119536;90,4683038811782;14,5982905982906;20;9,2
"200071876";11,4958499024791;9,5317403501279;37,524557956778;64,3985720250715;72,490673955129;25,0311554210433;10;6,7
"200071884";9,50393635788156;6,71183545536226;46,4788732394366;66,7332042668756;80,9356270538184;26,9035532994924;8;8,90000000000001
"200071892";18,8504241423062;10,7652838344437;51,6923076923077;66,5618261349443;74,8066188618007;17,5753393144697;7;2,8
"200071900";7,80024048089102;6,17254499985787;55,8060879368658;62,8908487503163;82,16834760743;29,0189125295508;14;13,6
"200071918";6,98204583930706;10,9250776280031;37,5893282515484;60,7427384994663;68,46340511265;13,8036809815951;12;19,1
"200071926";14,2404045856299;5,38189234577009;29,2035398230088;58,1067247090015;85,4737084076102;42,0045906656465;7;15
"200071934";10,3242986410949;8,2989241264811;46,734693877551;64,396243520384;80,6000614519344;29,4292508917955;8;3,7
"200071942";10,7580389795047;4,6215116231556;53,5714285714286;69,0575683627945;92,2964118605496;43,8882421420256;8;30,2
"200071967";13,9375522847414;7,15985565478274;6,66666666666667;49,9200509403675;85,0788657193736;19,0365910143585;15;7,2
"200071983";12,5016137579106;11,5929456114815;27,1929824561403;75,1120630831476;89,6326513952129;45,3512396694215;11;8,7
"200071991";12,1301944728126;10,3074795387183;51,3245033112583;62,579300292558;67,857819123006;42,344906089926;17;15,7
"200072007";11,2534701230347;6,48654871351471;61,5724381625442;65,20441866271;51,5852035117942;49,0825688073394;9;78,9
"200072015";12,6722659446992;9,38448145488504;69,23828125;58,6199758617523;83,6479202094401;22,5296442687747;13;6,40000000000001
"200072023";11,093805053566;6,85502443010524;35,5924792304329;64,4320774149747;83,5370225214167;54,635761589404;15;17,7
"200072031";13,9394224268472;9,83428429357169;40,4255319148936;62,5782862119472;73,351059165656;42,0770202020202;11;20,6
"200072049";10,5284510422343;5,81433640251851;64,3454038997214;67,9448724194115;86,477385569623;47,5801382778127;11;17,4
"200072056";10,3551784009898;8,94841209278704;100;62,422159594582;73,8983726678203;47,4402730375427;16;35
"200072064";10,8799503351803;6,9507630111085;38,2978723404255;67,7292591537063;74,5016388067936;30,077519379845;12;4,90000000000001
"200072072";10,5228928384944;7,11434859756949;43,6688311688312;63,4207855025181;76,6412413197782;35,095785440613;8;9,7
"200072080";14,0160805087283;5,42469838230441;15,5172413793103;68,0433248612218;87,8565540657603;44,7058823529412;9;37,1
"200072098";11,0463877532421;5,32019669349074;21,1206896551724;56,955908252948;88,9395969558354;42,6666666666667;18;22
"200072106";12,8397477839152;5,7830750056009;26,4516129032258;61,7573398834634;79,4233942291318;44,9044585987261;15;9,5
"200072130";20,2109913220888;13,6495674202964;27,6939655172414;53,921810235382;76,5158826490937;12,4426403106248;21;1,09999999999999
"200072304";14,9833837715472;4,31226649060379;26,25;49,3655789852688;74,2211205440323;37,3493975903614;2;15,6
"200072312";12,8520390254768;10,4706769239287;44,4995044598612;57,6643872679179;73,1129103756971;24,1694352159468;17;4
"200072320";8,97056886901173;4,842308939715;62,5463535228677;55,5622579206476;84,0362354291406;67,4556213017752;15;39,7
"200072346";14,1855974248909;8,09647937276987;35,6204379562044;40,6279498732876;73,6858306035853;14,8270676691729;22;1,59999999999999
"200072452";10,3514125928681;9,52514028204935;39,2338177014531;63,6270105763514;78,5735128285732;33,9378238341969;9;9
"200072460";15,1014080132798;10,8645900086985;56,661316211878;63,9722168359149;84,125894285809;25,3253253253253;15;0,0999999999999943
"200072478";11,827301055083;11,7833240115531;80,7453416149068;61,7059747966585;82,1621683103448;33,3507306889353;17;8,09999999999999
"200072544";13,6498731257382;11,8793117002998;44,0613026819923;60,8380640123017;88,5519495956486;35,603000577034;24;8,3
"200072635";15,571480841301;5,78867336019979;63,5782747603834;59,3909002018212;72,5954569690655;54,8286604361371;7;29,5
"200072643";14,773144829481;6,60892416220313;36,7965367965368;59,1430325482833;83,8988330293426;43,5830277632268;10;17,2
"200072650";8,92545894831548;7,69349559795897;87,3873873873874;52,0947279296621;74,5043071247917;16,3981042654028;20;6
"200072668";10,6629841767986;7,12909699720868;39,3877551020408;68,958728191653;85,0218797762782;49,9617444529457;14;14
"200072676";11,243871903852;8,52997789515535;57,3170731707317;71,3117334714702;71,7030939222203;40,5188387893762;11;12,3
"200072684";7,92980938179139;8,76097956741808;36,1410897604633;62,5863044743332;78,9111042359046;28,9104638619202;24;15,5
"200072692";10,6684662249958;7,88008277659478;100;73,8242315579687;91,0765809139257;30,1568154402895;11;11,1
"200072700";10,5803891232034;9,3770918400443;27,4576271186441;66,7519560034626;78,6430252423666;57,1958456973294;16;13
"200072718";8,27121201233876;11,2576470249789;2,85714285714286;64,3856196441356;83,2940675786657;47,2222222222222;19;25,2
"200072726";11,1109758549505;13,5507478595805;40,4174573055028;65,9992096283948;83,3791430305472;15,2412280701754;12;12,1
"200072734";8,40469820967687;11,5129207119809;15,9090909090909;51,1006033794175;74,6145804123668;11,8043247075505;21;1,5
"200072825";9,78441721076918;8,63491948651242;32,876370887338;54,4706013537469;96,9222008948691;50,3512880562061;28;31,6
"200072874";10,7640702438085;9,49715254671003;30,7432432432432;50,3585830194224;72,6450698425024;25,3293413173653;27;5,7
"200072882";8,4635987401648;10,8457068807094;37,5893282515484;56,45485401067;77,5127086118505;11,7570639818123;21;10,1
"200072981";10,711937870651;8,28569541039757;29,799789251844;62,5671424565042;76,5900169960407;34,2001962708538;17;26,2
"200072999";11,3658686110512;7,18428521355286;37,0629370629371;65,1490536787074;88,0811870979721;32,9025844930418;9;20
"200073013";12,6021095945733;8,80307789348734;27,8177458033573;46,9363132114741;77,8761928968994;11,9035660472125;26;0
"200073096";11,8472389661339;8,78535189750921;32,1377331420373;53,8528396865546;91,6122229542099;29,6208530805687;14;14,2
"200073104";18,1021742230201;4,40939484419662;45,1219512195122;52,7332625109405;78,6854990497591;37,8277153558052;7;32,2
"200073112";6,88892650974512;8,35557623448169;78,705636743215;71,3207760963135;72,7442186081059;20,3918722786647;14;17,5
"200073120";16,781643538422;3,37981480917125;33,804143126177;52,3075449930218;64,4292682471777;34,412955465587;9;44,3
"200073138";17,4977423813938;4,02236920968677;19,4174757281553;55,3452639493828;74,5653205115036;63,4146341463415;26;68
"200073146";12,2690355367885;5,29396101669051;36,7965367965368;56,2681462496847;87,2219609569159;53,4090909090909;13;27,7
"200073161";9,57866960369763;8,1393012225887;29,799789251844;50,4749342058627;83,604776921903;16,9196428571429;19;0
"200073237";8,22750636030336;9,32002124685826;29,799789251844;51,5375549736425;75,9749798223067;25,5072463768116;24;26,4
"200073245";15,0634562178584;7,19573944868368;33,2863187588152;56,0660352358187;73,7865643846001;30,0739957716702;9;6,7
"200073252";19,4453536453554;5,55498044629254;33,804143126177;59,428187005901;84,6129859677509;45,6;22;24,3
"200073260";9,95363678659838;8,36925027393089;26,9121813031161;66,0042684263068;84,5325224879597;25,3554502369668;10;11,5
"200073344";12,2708780224967;9,58093698508427;32,2505800464037;41,6655550963178;70,4401131298722;13,8220873219706;24;2,3
"200073393";11,4126495700189;6,50196647907558;30,859375;61,7256326663893;86,4034712955131;41,304347826087;6;34,1
"200073401";8,71760078836497;6,98470958591396;61,5724381625442;58,3005185692835;83,0028752003111;34,6863468634686;14;48,2
