"epci2018";"SEXE";"Indic";"valeur_b100";"valeur";"valeur_france";"Indicateur";"Unite";"Indicateur_s";"diffFH";"SUM_DIFF";"SUM_Diff_FH"
"200007177";"Hommes";"FOR_3";115,753402169481;19,5267869047996;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";30,018815475664;167,464042675142;248,161687712246
"200010650";"Femmes";"FOR_3";97,3432914102981;16,4211303715949;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";0,523554671664499;41,5495577599107;177,178094603834
"200010650";"Hommes";"FOR_3";96,8197367386336;16,3328103713617;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";0,523554671664499;169,908035080847;177,178094603834
"200010700";"Femmes";"FOR_3";129,850703210173;21,904902694013;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";16,38540823805;103,264358176918;258,034107987113
"200010700";"Hommes";"FOR_3";113,465294972123;19,1407992722916;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";16,38540823805;181,700339754441;258,034107987113
"200011773";"Femmes";"FOR_3";113,898006350457;19,21379464623;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";1,105646001222;66,1850098404457;181,399269299157
"200011773";"Hommes";"FOR_3";115,003652351679;19,4003093702326;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";1,105646001222;159,285726363154;181,399269299157
"200011781";"Femmes";"FOR_3";104,505166658287;17,6292884834531;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";6,5448534109762;39,4315335377386;176,058311107626
"200011781";"Hommes";"FOR_3";97,9603132473108;16,5252176269251;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";6,5448534109762;178,601020044437;176,058311107626
"200012060";"Femmes";"FOR_3";125,332539154036;21,1427201138764;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";22,022008646192;114,078717279435;204,695930434824
"200012060";"Hommes";"FOR_3";103,310530507844;17,4277617455666;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";22,022008646192;196,882525991426;204,695930434824
"200013050";"Femmes";"FOR_3";85,9933602505384;14,5064766077576;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";11,1201034234432;88,7889272196881;211,731193126365
"200013050";"Hommes";"FOR_3";74,8732568270952;12,6305931707335;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";11,1201034234432;240,831725261623;211,731193126365
"200015162";"Femmes";"FOR_3";180,808031220289;30,5010464499832;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";67,423564446102;261,842808575733;291,332853481621
"200015162";"Hommes";"FOR_3";113,384466774187;19,1271641223313;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";67,423564446102;150,88451509842;291,332853481621
"200016905";"Femmes";"FOR_3";83,1110452646728;14,0202502898554;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";0,612638250233502;121,103012332194;186,547954006573
"200016905";"Hommes";"FOR_3";83,7236835149063;14,1235980648481;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";0,612638250233502;138,993215703176;186,547954006573
"200017341";"Femmes";"FOR_3";114,590879880142;19,3306775499941;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";46,007178864506;128,593985805276;232,115152021975
"200017341";"Hommes";"FOR_3";160,598058744648;27,0917658717253;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";46,007178864506;180,003177491033;232,115152021975
"200017846";"Femmes";"FOR_3";100,361326122233;16,9302516551746;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";11,067408336524;61,6679256527878;115,661784904523
"200017846";"Hommes";"FOR_3";111,428734458757;18,7972458007054;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";11,067408336524;177,329710557311;115,661784904523
"200018083";"Femmes";"FOR_3";108,292419531795;18,2681714746181;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";2,021600507958;112,159125939026;250,157978740274
"200018083";"Hommes";"FOR_3";110,314020039753;18,6092012982404;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";2,021600507958;176,607415351446;250,157978740274
"200018166";"Femmes";"FOR_3";62,1427944509968;10,483053475497;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";10,5219307409792;130,732683253932;166,308703345111
"200018166";"Hommes";"FOR_3";72,664725191976;12,2580293773313;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";10,5219307409792;240,731168422503;166,308703345111
"200018406";"Femmes";"FOR_3";137,83753389426;23,252225000657;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";10,647714797292;77,0730831764803;150,059782029122
"200018406";"Hommes";"FOR_3";148,485248691552;25,0484197903823;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";10,647714797292;177,029688324058;150,059782029122
"200018521";"Femmes";"FOR_3";122,349006671032;20,6394191142751;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";5,68467302587101;94,1770584643933;202,736723560711
"200018521";"Hommes";"FOR_3";116,664333645161;19,680454654318;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";5,68467302587101;207,308936548616;202,736723560711
"200018653";"Femmes";"FOR_3";143,30554856316;24,1746407157095;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";19,537565229552;223,807837402101;93,3231526979685
"200018653";"Hommes";"FOR_3";162,843113792712;27,4704909086697;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";19,537565229552;219,473750339659;93,3231526979685
"200022986";"Femmes";"FOR_3";62,0815770900469;10,472726536161;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";21,7381965530083;141,697594194038;186,876531629307
"200022986";"Hommes";"FOR_3";83,8197736430552;14,1398077953687;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";21,7381965530083;194,488964645137;186,876531629307
"200023075";"Femmes";"FOR_3";91,8684940270044;15,4975704602067;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";9,80959622441711;94,3060840417522;174,712355572255
"200023075";"Hommes";"FOR_3";82,0588978025873;13,8427603940985;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";9,80959622441711;202,281764724203;174,712355572255
"200023125";"Femmes";"FOR_3";70,6668435549135;11,9210007608349;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";16,6076584165482;133,882841140908;113,309499599276
"200023125";"Hommes";"FOR_3";87,2745019714617;14,7225962285242;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";16,6076584165482;208,163405130743;113,309499599276
"200023240";"Femmes";"FOR_3";103,365256804041;17,4369936878153;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";6,94999098566301;18,3803202444972;142,605686287076
"200023240";"Hommes";"FOR_3";110,315247789704;18,6094084110441;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";6,94999098566301;155,885517258263;142,605686287076
"200023299";"Femmes";"FOR_3";47,8258740445661;8,06788943997236;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";21,2077976684098;269,099744262222;130,708837320786
"200023299";"Hommes";"FOR_3";69,0336717129759;11,6454961282389;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";21,2077976684098;357,392986246189;130,708837320786
"200023307";"Femmes";"FOR_3";146,218155055461;24,6659769982442;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";10,266975776472;92,731975642432;129,123728820971
"200023307";"Hommes";"FOR_3";135,951179278989;22,9340102103449;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";10,266975776472;148,167016437513;129,123728820971
"200023372";"Femmes";"FOR_3";43,1730126073491;7,28298435658596;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";13,5178801146795;248,845567886052;121,721559357413
"200023372";"Hommes";"FOR_3";56,6908927220286;9,56335590037432;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";13,5178801146795;343,531367014106;121,721559357413
"200023414";"Femmes";"FOR_3";97,9405247221157;16,5218794415465;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";13,0457840831323;21,7227885043458;142,109206044075
"200023414";"Hommes";"FOR_3";110,986308805248;18,7226116966933;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";13,0457840831323;159,713043992652;142,109206044075
"200023620";"Femmes";"FOR_3";72,1932092830771;12,1784879513107;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";5,28370208406801;106,531903116578;144,912263313459
"200023620";"Hommes";"FOR_3";77,4769113671451;13,0698114263044;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";5,28370208406801;216,326883074272;144,912263313459
"200023737";"Femmes";"FOR_3";97,8905642076719;16,5134514532463;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";24,1779194310941;40,0623128534161;123,111387082917
"200023737";"Hommes";"FOR_3";122,068483638766;20,5920968466761;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";24,1779194310941;154,334396106597;123,111387082917
"200023778";"Femmes";"FOR_3";119,592937313184;20,1744895481726;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";10,495898700169;66,5573499584549;178,219697870262
"200023778";"Hommes";"FOR_3";109,097038613015;18,4039050690011;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";10,495898700169;171,296329056113;178,219697870262
"200023794";"Femmes";"FOR_3";139,436369817503;23,5219374046449;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";0,942495855523987;128,574955733786;211,424639296369
"200023794";"Hommes";"FOR_3";138,493873961979;23,3629449656795;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";0,942495855523987;165,916113775545;211,424639296369
"200023919";"Femmes";"FOR_3";122,763650369957;20,7093665974468;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";9,39879527473998;44,7472355808078;195,110565027336
"200023919";"Hommes";"FOR_3";132,162445644697;22,2948774252233;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";9,39879527473998;199,654324596978;195,110565027336
"200026573";"Femmes";"FOR_3";121,501303114168;20,4964174711001;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";16,399244842933;37,7430647834457;156,182282718292
"200026573";"Hommes";"FOR_3";105,102058271235;17,7299799112024;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";16,399244842933;150,983575522948;156,182282718292
"200027027";"Femmes";"FOR_3";84,6526678693071;14,2803112083608;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";15,8972052312649;93,0125520774904;168,998133711203
"200027027";"Hommes";"FOR_3";100,549873100572;16,9620582077127;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";15,8972052312649;161,899643041691;168,998133711203
"200027076";"Femmes";"FOR_3";144,613629738244;24,3953048334056;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";2,72926529272402;70,6687920513403;152,874543349282
"200027076";"Hommes";"FOR_3";147,342895030968;24,8557127417593;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";2,72926529272402;191,770295896337;152,874543349282
"200027100";"Femmes";"FOR_3";114,254599673891;19,2739494382954;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";4,841183096367;38,4272832602879;139,869065377629
"200027100";"Hommes";"FOR_3";119,095782770258;20,0906230644534;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";4,841183096367;148,744762599476;139,869065377629
"200027183";"Femmes";"FOR_3";161,200405665262;27,1933775716075;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";6,899843900078;170,479808677142;154,187328454411
"200027183";"Hommes";"FOR_3";168,10024956534;28,3573328332934;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";6,899843900078;187,926270519965;154,187328454411
"200027217";"Femmes";"FOR_3";157,781918039769;26,6167026907953;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";14,025403816154;99,3494370214307;120,338859214883
"200027217";"Hommes";"FOR_3";143,756514223615;24,2507154589831;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";14,025403816154;160,294247044504;120,338859214883
"200027308";"Femmes";"FOR_3";103,289770991612;17,4242597608119;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";5,0393421394202;81,7779935339034;217,90599094409
"200027308";"Hommes";"FOR_3";98,2504288521918;16,5741580942297;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";5,0393421394202;223,253007817799;217,90599094409
"200027548";"Femmes";"FOR_3";161,254696420843;27,2025360412097;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";15,828446682347;380,235650087544;312,93829358712
"200027548";"Hommes";"FOR_3";145,426249738496;24,5323881267006;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";15,828446682347;236,347516288447;312,93829358712
"200029734";"Femmes";"FOR_3";138,800504714798;23,414671422583;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";39,4218618365771;106,363235048666;213,135648158345
"200029734";"Hommes";"FOR_3";99,3786428782209;16,7644798856965;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";39,4218618365771;160,285483074035;213,135648158345
"200029999";"Femmes";"FOR_3";106,698193223869;17,9992366803966;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";17,9569387428685;62,7475504866798;182,045064255212
"200029999";"Hommes";"FOR_3";88,7412544810005;14,9700270872208;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";17,9569387428685;190,233468120074;182,045064255212
"200030195";"Femmes";"FOR_3";96,3085065832594;16,2465694305668;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";14,3565521916226;37,6248754714469;132,143879569812
"200030195";"Hommes";"FOR_3";110,665058774882;18,6684190702257;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";14,3565521916226;141,098578905702;132,143879569812
"200030385";"Femmes";"FOR_3";105,249638012403;17,754875578226;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";4,862103642324;47,6126592654424;111,709278339201
"200030385";"Hommes";"FOR_3";100,387534370079;16,9346728027283;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";4,862103642324;149,597730319995;111,709278339201
"200030435";"Femmes";"FOR_3";118,179867543542;19,9361145910977;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";11,389779058286;54,0387127061232;167,764611136655
"200030435";"Hommes";"FOR_3";106,790088485256;18,0147387663226;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";11,389779058286;150,788172649614;167,764611136655
"200030526";"Femmes";"FOR_3";106,97410234027;18,045780612757;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";18,0032315193198;80,9596799903966;219,138839896988
"200030526";"Hommes";"FOR_3";88,9708708209502;15,00876175295;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";18,0032315193198;213,932484043748;219,138839896988
"200030633";"Femmes";"FOR_3";166,856497058189;28,1475205105947;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";1,890404754792;190,713581076102;189,430135211779
"200030633";"Hommes";"FOR_3";164,966092303397;27,8286224901581;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";1,890404754792;221,953755136319;189,430135211779
"200030658";"Femmes";"FOR_3";59,9867647107327;10,1193463834419;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";24,1463112274778;204,575128286655;188,753017102977
"200030658";"Hommes";"FOR_3";84,1330759382105;14,1926596946617;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";24,1463112274778;220,907544650309;188,753017102977
"200030674";"Femmes";"FOR_3";123,494610869687;20,8326745058671;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";12,069418705113;78,500874810996;191,653579768585
"200030674";"Hommes";"FOR_3";111,425192164574;18,7966482405269;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";12,069418705113;146,457912333617;191,653579768585
"200032514";"Femmes";"FOR_3";138,411508105679;23,3490504235402;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";1,99234054423601;119,089309702816;177,138257941512
"200032514";"Hommes";"FOR_3";140,403848649915;23,685144296549;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";1,99234054423601;181,51322209359;177,138257941512
"200033025";"Femmes";"FOR_3";123,736410398607;20,8734643901073;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";17,128951421439;37,5953800027197;145,468364097743
"200033025";"Hommes";"FOR_3";106,607458977168;17,9839304495033;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";17,128951421439;126,993403368927;145,468364097743
"200033090";"Femmes";"FOR_3";83,0009656950999;14,0016806387062;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";4,28260411551469;113,666583087648;129,204119786334
"200033090";"Hommes";"FOR_3";78,7183615795852;13,2792353680365;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";4,28260411551469;237,913499666141;129,204119786334
"200033116";"Femmes";"FOR_3";123,476698977114;20,8296528952467;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";27,7542252930793;77,1006245048355;191,830494019377
"200033116";"Hommes";"FOR_3";95,7224736840347;16,1477097916457;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";27,7542252930793;162,623545874803;191,830494019377
"200033173";"Femmes";"FOR_3";42,8244157068201;7,22417850496756;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";17,6167564172178;163,66428403928;132,379675287898
"200033173";"Hommes";"FOR_3";60,4411721240379;10,1960017262765;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";17,6167564172178;260,810446492742;132,379675287898
"200033181";"Femmes";"FOR_3";95,8259890819979;16,1651721130938;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";13,3543141972671;72,4973063820583;123,208847894749
"200033181";"Hommes";"FOR_3";109,180303279265;18,4179512340736;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";13,3543141972671;187,358132440803;123,208847894749
"200033207";"Femmes";"FOR_3";161,518933132072;27,2471109207027;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";3,96993229683298;147,51898224306;185,980229965326
"200033207";"Hommes";"FOR_3";157,549000835239;26,5774111923678;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";3,96993229683298;245,033526210502;185,980229965326
"200033298";"Femmes";"FOR_3";84,649684611302;14,2798079536637;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";5,34160551638739;89,4850328390735;150,344103304755
"200033298";"Hommes";"FOR_3";89,9912901276894;15,1808993314815;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";5,34160551638739;197,59716781291;150,344103304755
"200033579";"Femmes";"FOR_3";117,861700286765;19,8824420069081;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";0,0847497355850066;31,5105863420984;152,708148855189
"200033579";"Hommes";"FOR_3";117,94645002235;19,8967386927591;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";0,0847497355850066;172,717840330764;152,708148855189
"200033827";"Femmes";"FOR_3";157,700420570264;26,6029546394163;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";27,365910268007;192,188607320597;297,618734022805
"200033827";"Hommes";"FOR_3";130,334510302257;21,9865175564109;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";27,365910268007;191,664503781626;297,618734022805
"200033868";"Femmes";"FOR_3";124,88424273326;21,0670956526112;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";5,11576916758099;101,589230184432;227,499271850844
"200033868";"Hommes";"FOR_3";119,768473565679;20,2041012825344;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";5,11576916758099;197,103159542996;227,499271850844
"200034023";"Femmes";"FOR_3";86,9444631674114;14,6669209975917;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";51,5755249120386;80,9102039514455;186,064636277166
"200034023";"Hommes";"FOR_3";138,51998807945;23,3673502340993;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";51,5755249120386;185,216851388034;186,064636277166
"200034031";"Femmes";"FOR_3";80,6679420691293;13,6081159197921;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";15,560120452161;143,41509763872;184,634360719058
"200034031";"Hommes";"FOR_3";96,2280625212903;16,2329990816493;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";15,560120452161;189,265275567041;184,634360719058
"200034049";"Femmes";"FOR_3";93,6248835780664;15,7938610559266;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";4,9022010633707;57,6805576198808;212,424346440897
"200034049";"Hommes";"FOR_3";98,5270846414371;16,6208279850607;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";4,9022010633707;192,316582129254;212,424346440897
"200034056";"Femmes";"FOR_3";71,0862945131049;11,9917591949207;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";20,5500518902929;169,026418730597;223,92233068581
"200034056";"Hommes";"FOR_3";91,6363464033978;15,4584087846821;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";20,5500518902929;180,143144473355;223,92233068581
"200034064";"Femmes";"FOR_3";108,302805449624;18,269923506096;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";19,537150923761;137,392494664143;176,778082726476
"200034064";"Hommes";"FOR_3";127,839956373385;21,5657038085756;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";19,537150923761;157,977442796821;176,778082726476
"200034098";"Femmes";"FOR_3";51,1827023712024;8,63416282962401;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";14,9302588770603;271,761300778581;131,797802727074
"200034098";"Hommes";"FOR_3";66,1129612482627;11,1527927624098;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";14,9302588770603;373,698585751534;131,797802727074
"200034130";"Femmes";"FOR_3";52,0795490689987;8,78545457592188;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";1,7083983040188;126,943457138818;211,50869428908
"200034130";"Hommes";"FOR_3";53,7879473730175;9,07364938493711;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";1,7083983040188;259,384694818084;211,50869428908
"200034197";"Femmes";"FOR_3";134,520074350191;22,6925928484418;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";13,827127473574;98,5932940324;182,512307042328
"200034197";"Hommes";"FOR_3";148,347201823765;25,0251322522225;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";13,827127473574;203,391949154004;182,512307042328
"200034205";"Femmes";"FOR_3";174,213432368394;29,38858388655;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";41,619320642585;268,368532497894;323,970747133073
"200034205";"Hommes";"FOR_3";132,594111725809;22,3676964648535;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";41,619320642585;133,977110886631;323,970747133073
"200034270";"Femmes";"FOR_3";83,0301480591461;14,0066034987987;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";17,9372363026479;98,0373011684528;199,835340186331
"200034270";"Hommes";"FOR_3";100,967384361794;17,0324894285273;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";17,9372363026479;210,814545365109;199,835340186331
"200034379";"Femmes";"FOR_3";118,662568400876;20,0175428394539;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";1,183650507053;115,967254908928;206,173610507221
"200034379";"Hommes";"FOR_3";119,846218907929;20,2172163763676;17,9309896979564;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";1,183650507053;136,134710312677;206,173610507221
"200034411";"Femmes";"FOR_3";120,105340613436;20,2609283902783;16,8692984731536;"Part des 15-24 ans

ni en emploi,

ni en études";"%";"Jeunes non insérés";2,882457807349;137,106623342112;168,513326446688
